;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
50;27;Инженер-программист C#;Санкт-Петербург;90000.0;147300.0;Т-Софт;2019-11-20T17:02:17+0300;3;6;Полный день;Полная занятость;"Обязанности:  Работа с проектами с большим жизненным циклом; Разработка специализированных программных продуктов; Разработка пользовательских интерфейсов; Отладка разработанного программного обеспечения; Документирование ПО платформы и систем.  Требования:  Высшее образование; Опыт разработки на C# не менее 5 лет; Работа с графикой на WPF (построение диаграмм, анимация, эффекты); Опыт использования MVVM; Знание базовых принципов работы основных компонент Windows: файловой системы, процессов и потоков, памяти приложений, именованных каналов и т.п.; Опыт работы с БД.  Условия:  Работа в динамично развивающейся компании; Оформление в штат в соответствии с ТК РФ (оплачиваемый отпуск, больничный); Конкурентная заработная плата; Возможен свободный график, удаленная работа; Премии по результатам работы.  Дополнительным преимуществом будет являться:  Опыт работы с нефтеперерабатывающими или нефтехимическими предприятиями; Знание методов и инструментов моделирования технологических процессов; Настройка сетей, знания в области информационной безопасности; Знание основ современных АСУТП. ";"  Работа в динамично развивающейся компании; Оформление в штат в соответствии с ТК РФ (оплачиваемый отпуск, больничный); Конкурентная заработная плата; Возможен свободный график, удаленная работа; Премии по результатам работы.  Дополнительным преимуществом будет являться:  Опыт работы с нефтеперерабатывающими или нефтехимическими предприятиями; Знание методов и инструментов моделирования технологических процессов; Настройка сетей, знания в области информационной безопасности; Знание основ современных АСУТП. ";Высшее образование. Опыт разработки на C# не менее 5 лет. Работа с графикой на WPF (построение диаграмм, анимация, эффекты). ;Работа с проектами с большим жизненным циклом. Разработка специализированных программных продуктов. Разработка пользовательских интерфейсов. Отладка разработанного программного обеспечения. ;"C#; WPF; MVVM; Работа с базами данных";289;14.0
51;3;Программист С#;Санкт-Петербург;100000.0;147300.0;Смарт Телеком;2019-11-20T09:02:44+0300;3;6;Полный день;Полная занятость;Ищем штатного программиста для автоматизации бизнес-процессов, интеграции программных решений, создания инструментов аналитики и других программ, необходимых для работы нашей компании.  Обязанности:  разработка программного кода на C# (WinForms) создание хранимых процедур и запросов SQL поддержка существующих решений, построенных на основе .NET (C#).  Требования:    опыт программирования с использованием языка C# не менее 3 лет опыт работы с MS SQL опыт использования .NET не менее 3-х лет знание C#, .Net, LINQ, MS SQL, WCF знание английского языка на уровне чтения технической документации желателен опыт работы с Entity Framework, WPF  Условия:- работа в офисе в центре города- чай, кофе, кондиционер- возможность творчески воплощать требуемый функционал в программный код;- работа в офисе в центре города- чай, кофе, кондиционер- возможность творчески воплощать требуемый функционал в программный код;Опыт программирования с использованием языка C# не менее 3 лет. Опыт работы с MS SQL. Опыт использования .NET не менее...;Ищем штатного <highlighttext>программиста</highlighttext> для автоматизации бизнес-процессов, интеграции программных решений, создания инструментов аналитики и других программ, необходимых для работы нашей...;"C#; SQL; WCF; MS SQL; LINQ; .NET Framework";302;15.0
52;57;Программист C#.;Санкт-Петербург;100000.0;147300.0;Механотроника РА;2019-11-18T11:43:53+0300;1;3;Полный день;Полная занятость;В связи с расширением штата ООО Механотроника РА приглашает на работу ПРОГРАММИСТА C#. Обязанности:   Участие в разработке и поддержке АСУ ТП собственного производства.   Перевод и разработка программных компонентов системы под операционную систему Astra Linux.   Требования:  Знание Linux, C#, Net Core. Технический английский (чтение документации).  Условия:  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;  Пятидневная рабочая неделя (с понедельника по пятницу), выходные - суббота, воскресенье Оформление в соответствии с ТК РФ. Молодой дружный коллектив. Спортивные и корпоративные мероприятия. Премии по результатам работы. Ждем ваших откликов! ;Знание Linux, C#, Net Core. Технический английский (чтение документации).;Участие в разработке и поддержке АСУ ТП собственного производства. Перевод и разработка программных компонентов системы под операционную систему Astra Linux.;" SQL;C#; Git; C#; .NET Framework";305;17.0
53;37;Разработчик С#;Екатеринбург;100000.0;143333.33;Метротел;2019-11-19T13:41:14+0300;1;3;Полный день;Полная занятость;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду Разработчика на С# . Ищем человека, которому интересно работать в продуктовой компании, развивать продукт и развиваться вместе с командой Обязанности:   Разработка клиент-серверного приложения под Windows   Участие в проектировании архитектуры решений   Требования:   Уверенное знание языка C#   Опыт работы с фреймворками   Желательно знание других языков программирования   Опыт работы с базами данных MS SQL, MongoDB, Memcache, Redis;   Приветствуется опыт работы с RestAPI,   Знание принципов разработки современных приложений   Наличие портфолио-проектов на С#   Условия:   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ";   официальное трудоустройство, белая зарплата   комфортный офис   обучение, посещение тематических конференций, сертификация   дополнительные бонусы   Вакансия предполагает выполнение тестового задания  ;Уверенное знание языка C#. Опыт работы с фреймворками. Желательно знание других языков программирования. Опыт работы с базами данных MS SQL...;Разработка клиент-серверного приложения под Windows. Участие в проектировании архитектуры решений.;" SQL;C#; Git; C#; .NET Framework";314;16.0
54;25;C# Программист;Новосибирск;100000.0;111111.11;Вектор-Бест;2019-11-18T07:22:57+0300;1;3;Полный день;Полная занятость;"Крупная биотехнологическая компания ищет разработчиков C# для работы над проектами автоматизации в сфере лабораторной диагностики. От вас ожидают:  Опыт в разработке на C#; Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет использоваться ReSharper); Умение работать в команде.  Дополнительными преимуществами будет практический опыт работы с:  Caliburn Micro или аналогичного MVVM-фреймворка; Dependency Injection – Ninject или аналоги; Entity Framework или LINQ to SQL; MS SQL Server и T-SQL (Management Studio, SSDT или Redgate, архитектура и версионность БД); Git.  Компания предоставляет:  Официальное трудоустройство согласно ТК РФ; премирование работников и иные стимулирующие выплаты; Работа в современном здании компании, с охраняемой территорией и парковкой; Доставка служебным транспортом на работу и с работы по направлениям: г. Бердск, ОбьГЭС, р.п. Кольцово, г. Новосибирск (м. Речной вокзал); Бесплатное питание; Санаторно-курортное обеспечение и другие виды дополнительных социальных гарантий; Перспективы развития нового направления на стыке IT и биотехнологий в успешной стабильной компании. ";;Опыт в разработке на C#. Знание принципов ООП, логичность структуры и стиля исходного кода, соблюдение naming-conventions (в работе будет...;;"C#; .NET Framework; WPF; XAML; LINQ; Entity Framework; ООП; MS SQL; Transact-SQL; SQL";319;17.0
55;37;Разработчик С++;Новосибирск;100000.0;111111.11;Унискан-Ризерч;2019-11-20T11:32:33+0300;3;6;Полный день;Полная занятость;"В Uniscan Research мы делаем наукоемкие приборы серийным продуктом. Например, этим летом наши приборы помогали отслеживать загрязнение воздуха во время пожаров в Сибири. Мы создаем команду для работы над новым проектом и ищем опытного разработчика в наши ряды. Продукт Ты будешь работать над приложением для автоматизированного рабочего места в составе сигнализационного комплекса Радиобарьер. Продукт предполагает большую свободу в плане технических и архитектурных решений. Основные аспекты:  Разработка на основе ГИС ядра; ОС Windows и Astra Linux; Язык программирования С++ и Qt для создания интерфейса; Работа с периферией, сетевыми протоколами, аппаратной защитой ПО; Сфера применения, где надежность ПО обязательное требование.  Команда Команда разработки состоит из программистов, тестировщиков и владельца продукта (Product owner). Разработка ведется по scrum-framework. Кого ищем Мы представляем, что успешный кандидат имеет опыт разработки кроссплатформенного приложения на C++/Qt, знает ООП и паттерны проектирования, работал с Windows и Linux. Мы работаем в командах, поэтому ищем тех, кто способен отвечать и за свою часть работы, и помогать, договариваться и иногда даже спорить с коллегами ради общих целей и результатов. Наши инженеры не делают «отдельные таски», их совместная работа направлена на решение бизнес задачи, поставку ценности нашим пользователям. Что предлагаем В Новосибирске у нас два офиса: разработка на Арбузова и производство на Инженерной. Вы будете работать на Арбузова. Мы верим, что среда формирует образ мышления, поэтому вкладываемся в комфорт: обеды за счет компании, парковка, премии за мастерство. Ценим самостоятельность и инициативу – пользуемся минимумом формальной иерархии. Любим учиться — оплачиваем сотрудникам курсы и сертификацию, проводим внутренние митапы, ездим на конференции. Уровень заработной платы зависит от вашего опыта и компетенций, мы готовы предложить достойное вознаграждение.";;Основные аспекты:;Работа с периферией, сетевыми протоколами, аппаратной защитой ПО. Команда. Команда разработки состоит из <highlighttext>программистов</highlighttext>, тестировщиков и владельца продукта (Product owner). ;"Qt; C++; Linux; ООП";320;15.0
56;84;Ведущий разработчик C#;Новосибирск;100000.0;111111.11;Лайко Алексей Константинович;2019-11-19T10:34:41+0300;3;6;Гибкий график;Полная занятость;О нас:Небольшая команда разработчиков, занимаемся разработкой ИИ, машинным обучением. Расширяемся, открываем Новосибирский офис.Обязанности:  Разработка алгоритмов искусственного интеллекта Изучение научных статей Разработка юнит-тестов и систем тестирования  Требования:  C# Владение английским на уровне чтения научной литературы. Высшее (неоконченное высшее) математическое или техническое образование, математический склад ума.  Плюсами будут:  С++ Python Опыт работы с git Опыт написания юнит-тестов и интеграционных тестов  Мы предлагаем:  Офис со всем необходимым в центре города рядом с метро Устройство по ТК Гибкое время работы  Этапы общения:  Выдаем тестовое задание. Собеседование по скайпу. Приглашаем в гости к нам в офис, чтобы познакомиться поближе, рассказать о нас подробнее и ответить на все вопросы. ;  Офис со всем необходимым в центре города рядом с метро Устройство по ТК Гибкое время работы  Этапы общения:  Выдаем тестовое задание. Собеседование по скайпу. Приглашаем в гости к нам в офис, чтобы познакомиться поближе, рассказать о нас подробнее и ответить на все вопросы. ;C#. Владение английским на уровне чтения научной литературы. Высшее (неоконченное высшее) математическое или техническое образование, математический склад ума. С++. Python. ;Разработка алгоритмов искусственного интеллекта. Изучение научных статей. Разработка юнит-тестов и систем тестирования.;"Python; Git; Английский язык; C++; Написание статей";322;16.0
57;16;Программист-разработчик C#;Екатеринбург;110000.0;143333.33;ПромИТ;2019-11-20T13:47:36+0300;3;6;Полный день;Полная занятость;Мы разрабатываем программное обеспечение для автоматизации технологических и бизнес-процессов. Разработки ведем на базе современных и стабильно работающих технологии Microsoft - платформа .NET. В связи с выходом на новые рынки мы расширяем команду проекта. Мы ищем разработчиков с опытом написания коммерческого кода от 1 года. Размер заработной платы напрямую зависит от ваших навыков и обсуждается на собеседовании. Требования: - Опыт участия в разработке ПО в качестве аналитика, разработчика или тестировщика.- Опыт проектирования и документирования систем, описания бизнес-процессов.- Умение систематизировать большой объем информации, проводить аналитическую работу. Дополнительно приветствуется:- Способность быстрого освоения больших объемов информации.- Знания в области проектирования интерфейсов.- Владение инструментами аналитика. Обязанности: - Анализ бизнес-процессов заказчика.- Анализ и формализация требований, проектирование решений.- Разработка требований и технической документации.- Подготовка предложений по развитию программных продуктов.- Участие в решении поступающих запросов заказчика.- Участие в разработке и проведении тестирования.- Участие в подготовке плана работ.- Подготовка и сопровождение внутренней документации по проекту в wiki.- Сопровождение информационных систем компании. Условия: - Официальное трудоустройство в соответствии с требованиями ТК РФ.- График работы: пятидневная рабочая неделя (с ПН по ПТ).- Место работы: Малышева, БЦ «Высоцкий».- Официальная заработная плата. Премия по результатам работы.- Возможность участия в нескольких проектах.- Возможности профессионального и карьерного роста.- Возможны командировки.- Работа в молодой команде.; - Официальное трудоустройство в соответствии с требованиями ТК РФ.- График работы: пятидневная рабочая неделя (с ПН по ПТ).- Место работы: Малышева, БЦ «Высоцкий».- Официальная заработная плата. Премия по результатам работы.- Возможность участия в нескольких проектах.- Возможности профессионального и карьерного роста.- Возможны командировки.- Работа в молодой команде.;Опыт участия в разработке ПО в качестве аналитика, <highlighttext>разработчика</highlighttext> или тестировщика. - Опыт проектирования и документирования систем, описания бизнес-процессов. - ;Анализ бизнес-процессов заказчика. - Анализ и формализация требований, проектирование решений. - Разработка требований и технической документации. - Подготовка предложений по развитию программных...;" SQL;C#; Git; C#; .NET Framework";323;15.0
58;13;Программист С++;Москва;120000.0;147777.78;Эверис, Представительство;2019-11-20T13:36:40+0300;3;6;Гибкий график;Полная занятость;"В подразделение французской компании, специализирующейся на разработке программного обеспечения для аптек, требуется программист С++. Требования :  Отличное знание С++; Хорошее знание Windows API; Опыт работы с многопоточностью; Навыки объектно-ориентированного проектирования, умение и желание писать качественный код; Желателен опыт работы с junior-программистами или в команде.  Обязанности:  Написание и отладка кода, в основном для головного продукта; Ведение проектов как самостоятельно, так и в небольшой команде; Компания Everys (Франция) существует с 1994 года и имеет представительство в России с 2001 года. Сейчас компания входит в тройку основных игроков на своём рынке. Профиль компании - разработка программного обеспечения для автоматизации аптек. Основной продукт - программно-аппаратный комплекс WinPharma - используется в более чем в 4000 аптек только во Франции. Также наш продукт популярен во франкоговорящих странах Африки, Новой Каледонии, Полинезии, Мартинике. Плюсом будет знание французского языка.  Условия:  Уровень заработной платы обсуждается индивидуально; Интересная работа, возможность профессионального роста; Дружный и стабильный коллектив; Офис в 3-5 минутах пешком от м. Серпуховская; Гибкий график 40 часов/неделю; ТК РФ, 100% белая заработная плата; ДМС + страховка ВЗР, дотация на питание, премии; Бесплатное обучение французскому языку по желанию, корпоративные скидки на английский. ";"  Уровень заработной платы обсуждается индивидуально; Интересная работа, возможность профессионального роста; Дружный и стабильный коллектив; Офис в 3-5 минутах пешком от м. Серпуховская; Гибкий график 40 часов/неделю; ТК РФ, 100% белая заработная плата; ДМС + страховка ВЗР, дотация на питание, премии; Бесплатное обучение французскому языку по желанию, корпоративные скидки на английский. ";Навыки объектно-ориентированного проектирования, умение и желание писать качественный код. Желателен опыт работы с junior-<highlighttext>программистами</highlighttext> или в команде. ;Написание и отладка кода, в основном для головного продукта. Ведение проектов как самостоятельно, так и в небольшой команде.;"C++; MS Visual Studio; Windows API; Multithread Programming";327;15.0
59;33;.Net Developer (C#, JS, SQL);Новосибирск;120000.0;111111.11;One Inc. Russia;2019-11-18T07:26:53+0300;3;6;Полный день;Полная занятость;Компания One Inc основана в 2006 году в США, в России мы существуем с 2010 года. Мы разрабатываем экосистему продуктов в области InsurTech для рынка США. Наши продукты автоматизируют работу страховых компаний: выписка страховки, процессинг платежей, управление агентствами, аналитика, CRM и другие. В этой области - масса нюансов: особенности законодательства в каждом штате, различающаяся логика выписки страховки у вендоров, классические офлайн офисы и self-driving cars, различающиеся схемы хостинга. Эти нюансы делают работу сложной и заставляют непрерывно учиться новому. Американский офис в Фолсоме, в паре часов езды от Кремниевой долины (штат Калифорния). В России представлены в Новосибирске, Челябинске и Краснодаре. КАК МЫ РАБОТАЕМ:  Минимум бюрократии, плоская структура. Быстро адаптируемся под текущие реалии, пробуем новое. Зрелые процессы, практикуем Agile. Надежный процесс код ревью. Используем Crucible. Полноценное автоматизированное и ручное тестирование. В каждой команде - 1-2 инженера тестировщика. Над инфраструктурой работает выделенная команда автоматизаторов. Полноценная команда SRE (DevOps) и, как следствие, полный порядок с CI/CD.  Наш бизнес растёт, и сейчас нам не хватает в команду Full-stack Developer. ЧТО МЫ ПРЕДЛАГАЕМ  Большой, сложный, интересный, успешный продукт (.NET, ASP.NET Core, SQL, Angular). Отличная команда. Наша самая большая ценность и наша гордость. Возможность приносить пользу - наши продукты делают жизнь людей легче и проще. Гибкий график, отличные бенефиты - уютные офисы, перекусы и кофе, кикер/турник/теннис, частичная компенсация спорта, сауна, ДМC, белая ЗП, отпуск 28 дней. Удобное расположение офисов - в Академгородке и на м.Площадь Ленина.  ТРЕБОВАНИЯ  C# и .NET. Знать как синхронизировать потоки, убрать за собой мусор и что делать, если у тебя пустой catch. ASP.NET. Уметь отдать клиенту стрим из webapi и защитить MVC-контроллер от жулика. Знание SQL. Английский язык (Intermediate и выше), навыки работы с технической документацией и перепиской на английском.  У нас большие планы, присоединяйся!;;C# и .NET. Знать как синхронизировать потоки, убрать за собой мусор и что делать, если у тебя пустой catch. ASP.NET. ;Минимум бюрократии, плоская структура. Быстро адаптируемся под текущие реалии, пробуем новое. Зрелые процессы, практикуем Agile. Надежный процесс код ревью. ;"C#; ASP.NET; MS SQL";334;17.0
60;38;Web разработчик C# / ASP.NET MVC;Москва;130000.0;147777.78;Лаборатория инноваций Амендо;2019-11-20T12:35:39+0300;3;6;Полный день;Полная занятость;Мы занимаемся разработкой лидирующих в рунете сайтов сообществ врачей и участников рынка фарма - https://vrachirf.ru и https://pharmarf.ru/. Наша компания является членом инновационного центра «Сколково». Работать у нас интересно и свободно. Сейчас мы ищем в команду разработчика для сопровождения и дальнейшего развития проектов. Обязанности:  участие в оценке трудоемкости задач и составление ТЗ, участие в выборе технических решений, разработка в соответствии с ТЗ, поддержка существующего кода/исправление ошибок, внедрение новых технологий.    Требования:  отличные знания C#, ASP.NET MVC, уверенное знание ООП, знание основ Javascript, HTML, CSS, знание основ реляционных СУБД, опыт работы с MS SQL Server 2008, опыт работы с системами контроля версий (git, svn и т. п.) и таск-трекерами (Jira и т. п.).  Будет плюсом:  опыт работы с ORM (Entity Framework, NHibernate), опыт работы с RabbitMQ, опыт написания unit-тестов.    Условия:  активно развивающийся и лидирующий на рынке IT проект для работников здравоохранения, хорошее железо, ssd-диски, второй монитор, мы открыты для новых решений и технологий, оформление по ТК РФ, современный и просторный офис в районе м. Полежаевская или Беговая, дружный коллектив, чай, кофе, печеньки.  В сопроводительном письме, пожалуйста, обязательно укажите адреса ваших рабочих вэб проектов! А также ответьте на вопрос, почему вы подходите нам лучше других кандидатов.;  активно развивающийся и лидирующий на рынке IT проект для работников здравоохранения, хорошее железо, ssd-диски, второй монитор, мы открыты для новых решений и технологий, оформление по ТК РФ, современный и просторный офис в районе м. Полежаевская или Беговая, дружный коллектив, чай, кофе, печеньки.  В сопроводительном письме, пожалуйста, обязательно укажите адреса ваших рабочих вэб проектов! А также ответьте на вопрос, почему вы подходите нам лучше других кандидатов.;Отличные знания C#, ASP.NET MVC. Уверенное знание ООП. Знание основ Javascript, HTML, CSS. Знание основ реляционных СУБД, опыт работы с...;Участие в оценке трудоемкости задач и составление ТЗ. Участие в выборе технических решений. Разработка в соответствии с ТЗ. ;"ООП; Git; MS SQL; C#; ASP.NET; MVC; HTML; CSS; JavaScript; Atlassian Jira";336;15.0
61;61;Senior C# developer;Санкт-Петербург;130000.0;147300.0;Виз Софтвэр Консалтинг;2019-11-19T13:44:58+0300;3;6;Полный день;Полная занятость;Required knowledge and experience:  General  University degree (Technical specialty) Not afraid of dealing with lots of existing code. Source control systems. Understanding concepts of branches, tags, and merges. Experience working as part of development team, working with QA engineers, sharing code with other developers.   Databases (3+ years)  Fluent in core relational database concepts. Normalization, Primary and Foreign Key constraints, joins, views, subqueries. Proficient in writing complex T-SQL queries. Stored procedures, table-valued functions, triggers. MS SQL Server   Application programming on Microsoft .NET platform (3 years +)  Good Knowledge and experience in C#, core OOP concepts, classes and interfaces WinForms ADO.NET data access   English Level  enough to read and understand technical specifications enough to write comments in code and tasks in bug tracking system      Nice to have:  SQL Server  Experience with analyzing query execution plans, understanding of indexes, join strategies, query optimization.   .NET  Web Services Knowledge of Infragistics WinForms controls Unit-Testing experience (NUnit or other frameworks)   SQL Server Reporting Services  Experience writing SSRS reports. Understanding report parameters, report data sources and data sets. Tablix and chart controls. Totals, filtering, grouping.   English Level  Spoken English   Financial Field Background  Understanding of Financial/Trading terminology or/and working experience in finance related field   ;;Required knowledge and experience: General. University degree (Technical specialty). Not afraid of dealing with lots of existing code. ;Experience working as part of <highlighttext>development</highlighttext> team, working with QA engineers, sharing code with other <highlighttext>developers</highlighttext>. Tablix and chart controls. ;" SQL;C#; Git; C#; .NET Framework";337;16.0
62;62;Разработчик С#/ASP.NET;Москва;150000.0;147777.78;УниверсалСофт;2019-11-20T13:43:39+0300;3;6;Полный день;Полная занятость;Требуется разработчик ВЫСОКОГО уровня С#/ASP.NET на развитие решения Требования:  Опыт работы с .NET Framework 4.5 и C#. Опыт работы с ASP.NET MVC. Хорошие знания принципов веб-разработки (HTML5/CSS3/JavaScript). Понимание MS SQL Server, умение написать запрос на T-SQL  Приветствуется:  Понимание основ разработки для SaaS Представление о JS фреймворорках AngularJS, React, Node.js и быстрая адаптация к ним на проектах. Понимание сервисов SOAP, REST  Условия:  Работа в молодой и дружной команде, участие в создании нового заведомо успешного проекта Оформление по ТК РФ Полный рабочий день Возможна удаленная работа ;  Работа в молодой и дружной команде, участие в создании нового заведомо успешного проекта Оформление по ТК РФ Полный рабочий день Возможна удаленная работа ;Опыт работы с .NET Framework 4.5 и C#. Опыт работы с ASP.NET MVC. Хорошие знания принципов веб-разработки (HTML...;;" SQL;C#; Git; C#; .NET Framework";345;15.0
63;10;Программист C++;Москва;160000.0;147777.78;ИНИТИ;2019-11-20T12:04:09+0300;1;3;Полный день;Полная занятость;Компания ИНИТИ — разработчик комплексных решений в области консолидации данных, построения ситуационных центров и управления IT- и телеком-инфраструктурой. В данный момент находимся в поиске разработчика для развития системы он-лайн мониторинга состояния различного оборудования. Обязанности:  разработка программного обеспечения (преимущественно под ОС Linux) участие в разработке архитектуры ПО  Требования:  высшее научно-техническое образование хорошее знание принципов построения ООП, шаблонов проектирования и способов межпоточного взаимодействия уверенное владение языком C++, библиотекой STL опыт создания многопоточных приложений (std::thread, pthread) и использования объектов синхронизации (mutex, condition variable, atomic и т.п.) глубокое понимание структур данных (различные виды деревьев, очередь, стек, список и т.п.) английский язык на уровне чтения технической документации  Приветствуется:  опыт работы с ОС Linux навыки использования инструментария g++, cmake, git, kdevelop, valgrind (memcheck, callgrind, helgrind) опыт разработки интерпретатора или компилятора языка программирования опыт разработки кросс-платформенных приложений опыт работы с протоколом SNMP  Условия:  оформление по ТК ежегодный оплачиваемый отпуск график работы (10:00-18:00) (сб, вс выходные) испытательный срок 1-3 мес офис 10 мин пешком от м.Серпуховская дружный молодой коллектив ;  оформление по ТК ежегодный оплачиваемый отпуск график работы (10:00-18:00) (сб, вс выходные) испытательный срок 1-3 мес офис 10 мин пешком от м.Серпуховская дружный молодой коллектив ;Высшее научно-техническое образование. Хорошее знание принципов построения ООП, шаблонов проектирования и способов межпоточного взаимодействия. Уверенное владение языком C++, библиотекой...;Разработка программного обеспечения (преимущественно под ОС Linux). Участие в разработке архитектуры ПО.;"C++; STL";350;15.0
64;9;Web-разработчик ASP.Net;Москва;170000.0;147777.78;Сеть аптек;2019-11-20T17:53:27+0300;1;3;Полный день;Полная занятость;"Обязанности: Мы крупная фармацевтическая компания со своим складом и сетью аптек. По рейтингам аптечных сетей мы занимаем лидирующие позиции в России. Такой результат достигается благодаря автоматизации бизнес-процессов, поэтому информационные технологии для нас имеют высокий приоритет. У нас вы сможете поработать над совершенно разными проектами – не только в поддержке и развитии, но и в создании новых с нуля. У нас уже есть электронная очередь, системы бронирования и системы интеллектуальной выдачи заданий работникам, мобильные приложения, сайт и конечно же системы управления складом, торговые терминалы. У нас много новых интересных идей и задач для разработчиков! Что надо будет делать:  Бэкэнд сайта интернет-магазина; Бэкэнд мобильного приложения; Сервисы интеграции с основной ERP; Принимать участие в разработке архитектуры сайта.  Требования:  Отличное знание C#; Отличное знание и опыт применения в продакшене ASP.NET Core; Опыт и умение работать в команде; Опыт работы в среде Linux. Установка и настройка NodeJS, БД, NGinx и т.п. Git.  Будет плюсом:  Опыт разработки веб-приложений, работающих под большой нагрузкой; Хорошее знание современных веб-технологий – NodeJS, REACT, REDUX и т.п.  Хорошее знание и опыт работы с базами данных MS SQL.  Условия:  Гибкое начало рабочего дня с 8-00 до 11-00; Бесплатная парковка на территории; Отсутствие дресс-кода; Своевременная белая заработная плата; Оформление по ТК РФ.   ";"  Гибкое начало рабочего дня с 8-00 до 11-00; Бесплатная парковка на территории; Отсутствие дресс-кода; Своевременная белая заработная плата; Оформление по ТК РФ.   ";Отличное знание C#. Отличное знание и опыт применения в продакшене ASP.NET Core. Опыт и умение работать в команде. ;Бэкэнд сайта интернет-магазина. Бэкэнд мобильного приложения. Сервисы интеграции с основной ERP. Принимать участие в разработке архитектуры сайта.;" SQL;C#; Git; C#; .NET Framework";354;14.0
