;Index;name;min_salary;max_salary;company;published_at;description;requirement;responsibility;key_skills;conditions;id;days;group;city_Екатеринбург;city_Новосибирск;city_Санкт-Петербург;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; Java;Java; Spring Framework; Git; SQL; Apache Maven; Hibernate ORM; JUnit; PostgreSQL; Atlassian Jira; ООП;Spring Framework; Java SE; JavaScript; Java EE; Linux; Docker;JavaScript; MySQL; REST;Другие навыки
76;92;Senior Java Developer;6.0;4.0;МФК 4финанс;2019-12-10T08:31:03+0300;ООО МФК «СМСФИНАНС» Делаем финансовые услуги более живыми и доступными. Делаем сервис для пользователей нужным и удобным. Задачи:  Проектирование и разработка новой IT платформы. Участие в построение процессов подразделения. Профессиональное развитие команды.  Требования:  Знание Java 8+, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. Опыт разработки REST, SOAP сервисов. Опыт работы с docker.  Будет плюсом:  Опыт работы с системами автоматизации процессов (BPMN). Участвовал в разработке финансовых информационных систем. Опыт управления командой разработки.  Условия:  Официальное трудоустройство. Белая заработная плата – от 150 000. Повышение квалификации за счет компании (обучение, конференции). Уроки английского языка в офисе. ДМС по истечении испытательного срока. ;  Официальное трудоустройство. Белая заработная плата – от 150 000. Повышение квалификации за счет компании (обучение, конференции). Уроки английского языка в офисе. ДМС по истечении испытательного срока. ;Знание Java 8+, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. ;Проектирование и разработка новой IT платформы. Участие в построение процессов подразделения. Профессиональное развитие команды.;"Java EE; SQL; Hibernate ORM; Code Review; Java SE; REST; SOAP; Обучение и развитие";1092;0.06896551724137931;Java;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
77;95;Middle Java Developer;4.0;4.0;МФК 4финанс;2019-12-10T08:31:03+0300;ООО МФК «СМСФИНАНС» Делаем финансовые услуги более живыми и доступными. Делаем сервис для пользователей нужным и удобным. Задачи:  Разработка новой IT платформы. Осуществление поддержки платформы.  Требования:  Знание Java 8, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git.  Будет плюсом:  Опыт разработки REST, SOAP сервисов. Опыт работы с docker. Опыт работы с системами автоматизации процессов (BPMN). Участвовал в разработке финансовых информационных систем.  Условия:  Официальное трудоустройство Белая заработная плата – от 100 000 Повышение квалификации за счет компании (обучение, конференции) Уроки английского языка в офисе ДМС по истечении испытательного срока ;  Официальное трудоустройство Белая заработная плата – от 100 000 Повышение квалификации за счет компании (обучение, конференции) Уроки английского языка в офисе ДМС по истечении испытательного срока ;Знание Java 8, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. ;Разработка новой IT платформы. Осуществление поддержки платформы.;"Java EE; Spring Framework; SQL; Hibernate ORM; Code Review; Java SE; REST; SOAP";1095;0.06896551724137931;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
78;1;Java-разработчик;3.0;4.0;РТ МИС;2019-12-09T12:22:37+0300;"«РТ МИС» - ведущая IT-компания по цифровизации здравоохранения страны! Разработанные нами решения облегчают работу большинству врачей в нашей стране. Мы ищем профессионалов, способных мыслить глобально и создавать тренды. У тебя есть шанс вписать свое имя в историю цифровизации здравоохранения страны!   Что ты уже умеешь:  У тебя есть опыт разработки на java7-8, web-services (HTTP, SOAP), postgresql, JPA, Spring, Hibernate, Docker; У тебя есть опыт работы на Java9+, microservices, Spring, Hibernate, K8s, docker swarm, JPA, Graphana, стек EFK(Kibana, Elastic, Fluent), Prometeus, Redis(кэш), Kafka, GraphQL, React/Angular, DWH(аналитка+отчетность) Знаешь стандарты и протоколы: SOAP, REST, JDBC; Работал с базой Postgresql.    Что ты будешь делать:  Дорабатывать существующие модули системы; Разрабатывать и проектировать новый функционал системы;  Поддерживать и исправлять возникающие баги;  Проводить code-review;  Взаимодействовать с другими командами в вопросах нового и старого функционала.     Что мы предлагаем:   Опыт работы над социально значимыми проектами;   Официальное трудоустройство в соответствии с ТК РФ с первого рабочего дня;   Конкурентную заработную плату;   Квартальные и годовые бонусы;   ДМС + стоматология и международная страховка;   Компенсацию фитнеса;   Интересную программу внутреннего и внешнего обучения;  Гибкий график работы, полный рабочий день с возможностью выбора времени начала и окончания рабочего дня. ";У тебя есть опыт разработки на java7-8, web-services (HTTP, SOAP), postgresql, JPA, Spring, Hibernate, Docker. ;Дорабатывать существующие модули системы. Разрабатывать и проектировать новый функционал системы. Поддерживать и исправлять возникающие баги. Проводить code-review. ;" Java;Java; Spring Framework; Git; SQL";;1101;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79;2;Java-разработчик;3.0;4.0;ФЦ Сибирь;2019-12-09T12:25:21+0300;"В нашу дружную команду профессионалов мы ищем активного сотрудника, которому нравится развиваться в разных направлениях, который умеет находить простые решения и любит радоваться своим результатам! Кто мы:  Мы крупная региональная Компания в Сибири; Мы уже более 15 лет на рынке Мы постоянно делимся опытом друг с другом и создаем лучшие практики;  Мы предлагаем:  интересные задачи; сплоченный, профессиональный и увлеченный своим делом коллектив; открытые возможности для профессионального и карьерного развития; официальное трудоустройство, социальные гарантии; достойный уровень заработной платы, которая выплачивается полностью в белую; корпоративная доставка( м. Речной вокзал, м. К.Маркса, ОбьГЭС, Кольцово).  Твои задачи:  интеграция информационных систем в Компании.  Что мы ждем от тебя:  наличие высшего технического образования; понимание принципов ООП; знание Java, SQL; опыт разработки REST, SOAP; опыт проектирования и работы с БД; опыт работы с серверами приложений;  Твоим преимуществом будет:  опыт работы с JMS, Jira, Confluence; знание технического английского; опыт работы с не реляционными БД и т.д.  Если тебе интересна наша вакансия, то высылай свое резюме нам на почту или оставляй свой отклик!";Наличие высшего технического образования. Понимание принципов ООП. Знание Java, SQL. Опыт разработки REST, SOAP. Опыт проектирования и работы с БД. ;Интеграция информационных систем в Компании.;"Java; SQL; SOAP; Atlassian Jira; ООП";"  интересные задачи; сплоченный, профессиональный и увлеченный своим делом коллектив; открытые возможности для профессионального и карьерного развития; официальное трудоустройство, социальные гарантии; достойный уровень заработной платы, которая выплачивается полностью в белую; корпоративная доставка( м. Речной вокзал, м. К.Маркса, ОбьГЭС, Кольцово).  Твои задачи:  интеграция информационных систем в Компании.  Что мы ждем от тебя:  наличие высшего технического образования; понимание принципов ООП; знание Java, SQL; опыт разработки REST, SOAP; опыт проектирования и работы с БД; опыт работы с серверами приложений;  Твоим преимуществом будет:  опыт работы с JMS, Jira, Confluence; знание технического английского; опыт работы с не реляционными БД и т.д.  Если тебе интересна наша вакансия, то высылай свое резюме нам на почту или оставляй свой отклик!";1102;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
80;4;Java Developer;3.0;4.0;КардПэй;2019-12-10T14:06:41+0300;"CardPay - международная финансовая компания, предоставляющая своим клиентам высококачественный сервис обслуживания карточных онлайн-платежей. Являясь авторизованным партнером Visa и MasterCard, CardPay. Предоставляет высококачественный сервис обслуживания карточных онлайн-платежей своим клиентам. Сегодня мы расширяем наш RD офис в Новосибирске и ищем в свою команду Java разработчика. Вы будете участвовать в развитии платежной системы CardPay, разрабатывать и совершенствовать корпоративные (WEB-based) приложения для поддержки нашего бизнеса. Что делать?  анализировать техническое задание на разработку; разработка корпоративных приложений и доработка их функционала; разработка backend части приложений; анализ и устранение ошибок; подготовка технической документации.  Вы нам подходите, если есть:  знание принципов ООП и теоретических основ разработки реляционных баз данных, опыт работы с Java core (collections, jdbc, io), уверенное владение Java, J2EE (JSP, Servlets), Web services, знание фреймворков Spring, Spring Boot, опыт работы с Maven и Git, знание SQL, опыт разработки веб приложений, веб сервисов, английский язык на уровне чтения технической документации.  Что такое работа в компании CardPay:  работа с командой сильнейших разработчиков и IT-специалистов; работа в компании, создающей международный продукт; наши сотрудники отмечают классный коллектив как одну из ценностей компании, и мы действительно создаем среду, в которой комфортно не только работать, но и общаться; обучение и развитие персонала: сертификация для разработчиков, посещение конференций; удобный, современный офис в бизнес-центре класса А; наличие кухни в офисе компании для перерывов на обед; своевременная выплата заработной платы 2 раза в месяц.  Благодарим Вас за интерес, проявленный к нашей компании!";Знание принципов ООП и теоретических основ разработки реляционных баз данных. Опыт работы с Java core (collections, jdbc, io). ;Анализировать техническое задание на разработку. Разработка корпоративных приложений и доработка их функционала. Разработка backend части приложений. Анализ и устранение ошибок. ;"Java; SQL; J2EE";;1104;0.06896551724137931;Java;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
81;26;Java-разработчик (Big Data);3.0;4.0;Центр финансовых технологий;2019-12-09T09:53:17+0300;"В новый проект Большие данные - машинное обучение требуется Java-разработчик.Нам предстоит построить конвейер производства признаков, хранения их, поставки, до-обучения моделей и сервировки моделей, в том числе онлайн обучение. Чем именно нужно заниматься:  предобработка данных; подготовка признаков для моделей; создание конвейеров поставки данных; создание сервисов дообучения и применения моделей машинного обучения.  Необходимо знать:  Java; хорошее знание SQL; понимание и практика написания unit-тестов; опыт анализа данных; опыт работы с реляционными и noSQL базами данных (напр., Cassandra); опыт работы с Apache Spark и Yarn будет большим плюсом; знание Scala, Python будет плюсом.  Условия и компенсации:  вдохновляющая корпоративная культура (праздники, спортивные команды по футболу, волейболу, хоккею и черлидингу, творческая атмосфера и живое общение во внутренней социальной сети); программа ДМС, скидки и специальные акции для сотрудников компании; обучающие программы и курсы, деловые игры и тренинги. А также библиотека профессиональной литературы; профильные мероприятия. Mobifest, TestTrend, DataBase MeetUp, «Продуктон», клуб профессионалов «Будь в Фокусе» — полезное и интересное общение с единомышленниками.  Место работы: ул. Мусы Джалиля (доставка корпоративным транспортом) либо ул. Нижегородская (м. Октябрьская).";Java. Хорошее знание SQL. Понимание и практика написания unit-тестов. Опыт анализа данных. Опыт работы с реляционными и noSQL базами...;Предобработка данных. Подготовка признаков для моделей. Создание конвейеров поставки данных. Создание сервисов дообучения и применения моделей машинного обучения.;" Java;Java; Spring Framework; Git; SQL";;1126;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82;27;Программист Java EE (Middle/Senior);3.0;4.0;Смарт консалтинг;2019-12-09T07:50:48+0300;"О Компании Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан! Наш приоритетный вектор - проекты государственной значимости. Наши информационные системы внедрены во многих регионах России от Карелии до Чукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян с помощью систем, которые мы разработали. Наше ПО выстраивает работу множества различных государственных ведомств в единый слаженный механизм, чтобы граждане могли быстро и легко получить государственные услуги. Данные задачи мы решаем нашими флагманскими продуктами: решения для автоматизации многофункциональных центров (МФЦ) и платформа, которая является полностью уникальной в мировой практике, поскольку затрагивает как среду разработки, так и среду исполнения, а также базовый уровень движения, преобразования данных и протоколов.   О Продукте Digit МФЦ – решение для автоматизации многофункциональных центров (МФЦ). Это флагманский продукт нашей компании, который уже сегодня внедрен на территории 24 регионов России (постоянная нагрузка составляет более 100 запросов в секунду). О команде разработки Digit МФЦ Эти ребята воплощают в жизнь задумки по новым фичам продукта и постоянно совершенствуют их работу. Их ответственность – корректность работы ПО, его актуальность и быстродействие.   Чем занимается наша группа разработки:  Разработка новых функциональных модулей для развития продукта; Поддержка, оптимизация и рефакторинг кода; Техничеcкое документирование модулей, API.  Обязательные скиллы и знания чтобы стать частью команды:  Опыт программирования на Java EE; Опыт работы с фреймфорками Spring, Mockito, Junit; Опыт работы с ORM (преимуществом будет Hibernate); Опыт работы с реляционными базами данных (преимуществом будет PostgreSQL); Опыт разработки back-end для web-приложений; Знания любого JS-фреймворка.  Особый почёт и уважение если ты работал с чем-то из этого:  IMDG: Hazelcast; SOLR; Разработка Highload-продуктов.    Если ты никогда не сталкивался с чем-то из списка выше – просто напиши об этом в сопроводительном письме со своим резюме и расскажи о том, что ты умеешь и чему тебе было бы интересно учиться!   У нас работают, потому что:   Мы ценим доверие своих коллег, поэтому предлагаем официальную белую заработную плату и трудоустройство с первого рабочего дня.   Нам важно здоровье наших коллег, поэтому у нас есть ДМС и корпоративные скидки на фитнес.   Мы помогаем друг другу во всех начинаниях и идеях, а наших новых сотрудников у нас поддерживают наставники.   Нам важно наше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!).   Мы меняемся и развиваемся, для этого организуем корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения.   Для комфортной работы у нас есть офисы в центре Новосибирска и Академгородке (резиденты Технопарка).   Жми Откликнуться и давай знакомиться!   «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».";Опыт программирования на Java EE. Опыт работы с фреймфорками Spring, Mockito, Junit. Опыт работы с ORM (преимуществом будет Hibernate). ;Разработка новых функциональных модулей для развития продукта. Поддержка, оптимизация и рефакторинг кода. Техничеcкое документирование модулей, API.;" Java;Java; Spring Framework; Git; SQL";;1127;0.10344827586206896;Java;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83;30;Java-программист;3.0;4.0;Drom;2019-12-09T07:09:07+0300;"Drom.ru — это автомобильный интернет-портал федерального уровня. Ежедневно сайт посещает более 3 миллионов пользователей. Нам 20 лет, и мы продолжаем активно расти. В связи с расширением штата ищем Java-программиста уровня не ниже Middle. Чем нужно будет заниматься:- разрабатывать новые и улучшать существующие сервисы;- внедрять возможности новых версий Java и Spring;- искоренять легаси и насаждать юнит-тесты- обеспечивать непрерывную работу ПО;- заниматься интеграцией разрозненных компонентов в одну большую и отлаженную систему. Что нужно знать и уметь:- знать языка Java и его стандартной библиотеки (начиная с версии 8);- знать классических структур данных, алгоритмов и в каких случаях какие лучше использовать;- уметь пользоваться гитом;- читать техническую документацию на английском. Будет плюсом:- опыт разработки веб-сервисов (REST);- опыт в написании юнит-тестов;- опыт многопоточного программирования и хорошее знание пакета java.util.concurrent;- умение работать с *nix-подобными системами;- опыт использования IoC-контейнеров;- знание SOLID принципов и паттернов проектирования (GoF). Набор технологий, которые используются: Java 8, Spring, Hibernate, Mysql, Asterisk, TestNg/Junit, Базовые знания html/css/js, Git. Кто мы?Мы работаем над интересными и уникальными проектами. Используем Scrum и Kanban. Постоянно учимся новому, обмениваемся опытом, помогаем друг другу в реализации задач. Мы работаем в БЦ Новая высота (10 минут до метро). У нас есть уютная офисная кухня, на которой всегда есть кофе и полный холодильник; турники, спортивная стенка, кресло-мешки и многое другое. Мы носим кроксы, шорты и прочий нерегламентированный дресс-код. Мы ездим на конференции, смотрим в офисе вебинары на большом мониторе, покупаем всю нужную литературу. Тебя ждет:Полностью официальная зарплата, оформление по ТК РФ с первого дня работы, гибкий график и плавающее начало дня (с 8 до 10 утра).Уровень дохода, достойный твоей квалификации, определится по результатам собеседования и будет периодически расти. Напиши нам о себе. Будем рады пообщаться!  ";Что нужно знать и уметь: - знать языка Java и его стандартной библиотеки (начиная с версии 8). - знать классических структур данных...;разрабатывать новые и улучшать существующие сервисы. - обеспечивать непрерывную работу ПО.;"Git; Java; Spring Framework; MySQL; JUnit";;1130;0.10344827586206896;Java;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
84;42;Java-разработчик (Junior);3.0;4.0;Смарт консалтинг;2019-12-09T07:50:37+0300;"О компании Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан! Наш приоритетный вектор - проекты государственной значимости. Наши информационные системы внедрены во многих регионах России от Карелии до Чукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян с помощью систем, которые мы разработали. Наше ПО выстраивает работу множества различных государственных ведомств в единый слаженный механизм, чтобы граждане могли быстро и легко получить государственные услуги. Данные задачи мы решаем нашими флагманскими продуктами: решения для автоматизации многофункциональных центров (МФЦ) и платформа, которая является полностью уникальной в мировой практике, поскольку затрагивает как среду разработки, так и среду исполнения, а также базовый уровень движения, преобразования данных и протоколов. О продукте Продукт, над которым мы предлагаем работать, служит для выполнения задач и функций многофункциональных центров по оказанию государственных и муниципальных услуг. За три года мы разработали и внедрили самое лучшее решение на рынке и расширили географию внедрения, поддержки и развития от одного региона РФ до двадцати-четырех. И мы всё ещё растём! Задачи, которыми ты будешь заниматься:  разработка нового функционала; оптимизация производительности системы; рефакторинг и сопровождение имеющегося функционала; написание тестов; участие в решениях по развитию продукта.  Нам важно, чтобы ты имел опыт работы:  Java Core 7+; оптимизации работы с БД, от запросов до конфигурации; работа с Spring/Java EE/etc; работа с ORM-фреймворками Hibernate/MyBatis/etc;   работа с Hazelcast/Terracota, а может даже с кластеризацией Postgres; работа с Solr/ElasticSearch; работа с Git, Maven, Jenkins/Gitlab, CI/CD.  Теоретические знания в этом пригодятся тебе:  основы алгоритмов и структур данных; принципы IoC/DI; знания JS и фреймворков аля Angular/React/Vue/ExtJS/etc; основы администрирования Linux и сетей;  У нас работают, потому что:  Мы ценим доверие своих коллег, поэтому предлагаем официальную белую заработную плату и трудоустройство с первого рабочего дня. Нам важно здоровье наших коллег, поэтому у нас есть ДМС и корпоративные скидки на фитнес. Мы помогаем друг другу во всех начинаниях и идеях, а наших новых сотрудников у нас поддерживают наставники. Нам важно наше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!). Мы меняемся и развиваемся, для этого организуем корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения. Для комфортной работы у нас есть офисы в центре Новосибирска и Академгородке (резиденты Технопарка).  «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».";Основы алгоритмов и структур данных. Принципы IoC/DI. Знания JS и фреймворков аля Angular/React/Vue/ExtJS/etc. ;Разработка нового функционала. Оптимизация производительности системы. Рефакторинг и сопровождение имеющегося функционала. Написание тестов. Участие в решениях по развитию продукта. ;"Java EE; Apache Tomcat; GWT; Git; Apache Maven";;1142;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
85;53;Java-разработчик;3.0;4.0;Playtox;2019-12-09T08:37:38+0300;"Java-разработчик (с опытом работы) Мы - один из ведущих игроков в разработке мобильных браузерных игр с многомиллионной пользовательской аудиторией. Компания Playtox входит в портфель проектов фонда Runa Capital, который не так давно вошел в наш и бизнес с инвестицией и теперь активно помогает нам как ментор. Среди проектов Runa Capital такие компании как Parallels и Acronis. Нашей команде нужен толковый Java Developer, который ценит преимущества работы в небольшой высокотехнологичной компании (65 человек), работающей на стыке нескольких технологий, способного создавать и поддерживать высоконагруженные он-лайн приложения (Apache Wicket, Spring framework, Hibernate ORM), а так же решать сложные задачи. Навыки и опыт  опыт программирования на Java от 2х лет. знание SVN/Mercurial, bug tracking/JIRA, IDE/IDEA; знание SQL и принципов работы с БД; понимание принципов ООП; желание разбираться в чужом коде; знания HTML/CSS. опыт работы с Apache Wicket, Spring framework, Guice; опыт практической оптимизации приложений (профилирование кода, оптимизация SQL-запросов); знание основных design patterns (GoF); опыт работы с системами контроля версий; предоставление примера исходного кода; умение находить новые и нетривиальные решения.  Преимущества работы у нас:  увлекательная работа в быстрорастущей игровой компании на вершине (12-ом этаже) Технопарка (Академгородок); мы нацелены на результат. У нас сложные и интересные задачи, дающие возможность заработать солидный бонус; молодые и харизматичные коллеги, клёвый офис, дружный коллектив, частые тусовки и корпоративы; корпоративный транспорт из города, натуральный кофе, чай, плюшки и печенюшки, официальное трудоустройство.  Так же:  внутренние семинары компании; специализированные конференции и тренинги; иногородним помогаем с переездом и освоением на новом месте. ";Навыки и опыт. Опыт программирования на Java от 2х лет. Знание SVN/Mercurial, bug tracking/JIRA, IDE/IDEA. ;;" Java;Java; Spring Framework; Git; SQL";;1153;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86;58;Java developer, SberDevices;3.0;4.0;Сбербанк;2019-12-09T09:58:42+0300;Мы занимаемся разработкой высоконагруженного решения с использованием современных распределенных технологий. Наша команда ставит перед собой действительно интересные и амбициозные задачи в сфере создания когнитивных ассистентов. Стек технологий: Java8 и выше, apache kafka, apache ignite, apache cassandra, docker/openShift, ELK, Jaeger, web sockets и многое другое Какими задачами тебе предстоит заниматься:  Дизайн и разработка highload backend системы в новом секретном проекте для многомиллионной аудитории Разработка highload решений, отвечающих требованиям 99,99/99,999 Участие в разработке требований к сервисам платформы Обучение и консультирование членов команды Взаимодействие с аналитиками, группами сопровождения и тестирования Участие в процессе инсталляции и внедрения системы  Готовы предложить тебе следующие возможности:  работать над уникальным в своем роде продуктом: от реализации идеи до внедрения и последующего развития стать создателем нового клиентского опыта для многомиллионной аудитории получить опыт работы с современным стеком технологий, а также поделиться своим опытом творчески подходить к решению задач стать частью большой команды профессионалов с самыми различными компетенциями и просто хороших людей перспектива многолетнего стабильного заработка и карьерного роста посещение профильных конференций, а также участие в них в качестве спикера  Приглашаем в нашу команду специалистов, которым интересно решать нетривиальные задачи, которые так же, как и мы увлечены достижением общих целей. У нас есть место творчеству, развитию и нестандартным ходам. Условия:  Профессиональное обучение, семинары, тренинги, конференции, корпоративная библиотека. ДМС, страхование жизни. Самые инновационные, амбициозные проекты и задачи. Свободный дресс-код. Гибкий график для оптимального баланса работы и личной жизни. Льготные кредиты и корпоративные скидки. Конкурентная компенсация (оклад и премии по результатам деятельности). ;Творчески подходить к решению задач.;Участие в разработке требований к сервисам платформы. Обучение и консультирование членов команды. Взаимодействие с аналитиками, группами сопровождения и тестирования. ;"Java; Kafka; Docker";  Профессиональное обучение, семинары, тренинги, конференции, корпоративная библиотека. ДМС, страхование жизни. Самые инновационные, амбициозные проекты и задачи. Свободный дресс-код. Гибкий график для оптимального баланса работы и личной жизни. Льготные кредиты и корпоративные скидки. Конкурентная компенсация (оклад и премии по результатам деятельности). ;1158;0.10344827586206896;Java;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
